time,open,high,low,close,volume
1631166660000,12.57,12.765,12.569,12.759,14958.84
1631166720000,12.759,12.95,12.705,12.909,20516.94
1631166780000,12.92,12.959,12.836,12.897,12396.28
1631166840000,12.891,12.979,12.817,12.833,17814.05
1631166900000,12.836,12.839,12.562,12.576,32909.33
1631166960000,12.575,12.6,12.479,12.574,30169.25
1631167020000,12.574,12.578,12.501,12.567,7367.77
1631167080000,12.566,12.578,12.566,12.567,5717.4
1631167140000,12.567,12.601,12.566,12.592,71978.66
1631167200000,12.584,12.765,12.583,12.75,9621.73
1631167260000,12.751,12.779,12.724,12.739,10135.5
1631167320000,12.735,12.739,12.723,12.725,2150.28
1631167380000,12.727,12.733,12.606,12.626,5962.14
1631167440000,12.625,12.626,12.588,12.6,2462.89
1631167500000,12.59,12.59,12.51,12.51,8555.35
1631167560000,12.51,12.51,12.422,12.474,11381.08
1631167620000,12.477,12.477,12.399,12.42,5644.76
1631167680000,12.415,12.415,12.269,12.306,68947.19
1631167740000,12.31,12.324,12.278,12.307,19498.34
1631167800000,12.308,12.429,12.3,12.42,12638.54
1631167860000,12.426,12.428,12.363,12.377,7853.75
1631167920000,12.39,12.4,12.334,12.371,4493.5
1631167980000,12.37,12.38,12.34,12.369,9585.21
1631168040000,12.37,12.373,12.33,12.351,9214.75
1631168100000,12.355,12.623,12.317,12.342,13151.15
1631168160000,12.336,12.367,12.206,12.206,10496.61
1631168220000,12.211,12.219,12.123,12.125,19307.49
1631168280000,12.126,12.13,11.888,11.973,67830.4
1631168340000,11.977,12.047,11.95,12.042,25850.75
1631168400000,12.04,12.178,12.026,12.143,15921.88
1631168460000,12.144,12.16,12.052,12.062,22585.13
1631168520000,12.066,12.102,12.052,12.063,5227.5
1631168580000,12.063,12.112,12.057,12.098,10556.49
1631168640000,12.099,12.099,11.9,11.928,48301.42
1631168700000,11.927,11.931,11.808,11.903,16201.77
1631168760000,11.901,11.909,11.767,11.781,27281.02
1631168820000,11.781,11.786,11.682,11.689,23852.89
1631168880000,11.689,11.941,11.678,11.914,28355.27
1631168940000,11.92,11.929,11.756,11.81,22206.01
1631169000000,11.81,12.026,11.81,12.017,23483.29
1631169060000,12.017,12.037,11.936,11.977,14609.15
1631169120000,11.976,11.977,11.94,11.945,8705.87
1631169180000,11.952,12.012,11.944,12.007,15615.16
1631169240000,12.013,12.157,11.943,12.069,26553.49
1631169300000,12.066,12.106,11.993,12.078,14871.24
1631169360000,12.072,12.092,12.045,12.085,5736.92
1631169420000,12.083,12.1,12.077,12.094,9320.53
1631169480000,12.094,12.13,12.093,12.13,4259.26
1631169540000,12.131,12.216,12.124,12.199,10286.15
1631169600000,12.198,12.216,12.152,12.175,11554.21
1631169660000,12.17,12.182,12.027,12.107,22946.76
1631169720000,12.107,12.107,12.044,12.08,13484.15
1631169780000,12.078,12.179,12.05,12.074,11921.94
1631169840000,12.066,12.08,11.992,11.999,13870.21
1631169900000,11.999,12.0,11.962,11.971,10364.42
1631169960000,11.971,11.971,11.904,11.904,11732.7
1631170020000,11.905,11.912,11.865,11.9,6586.78
1631170080000,11.899,11.9,11.8,11.8,28631.77
1631170140000,11.8,11.801,11.64,11.66,23044.8
1631170200000,11.667,11.757,11.642,11.746,31986.29
1631170260000,11.736,11.763,11.666,11.678,17666.57
1631170320000,11.676,11.715,11.671,11.708,11361.24
1631170380000,11.711,11.78,11.71,11.743,19705.84
1631170440000,11.743,11.743,11.685,11.687,15387.7
1631170500000,11.681,11.688,11.53,11.594,27795.2
1631170560000,11.594,11.594,11.514,11.569,26895.1
1631170620000,11.573,11.659,11.55,11.643,12378.86
1631170680000,11.656,11.776,11.651,11.759,13437.43
1631170740000,11.753,11.766,11.706,11.749,10527.08
1631170800000,11.75,11.753,11.65,11.664,19004.83
1631170860000,11.664,11.664,11.484,11.499,21276.37
1631170920000,11.499,11.562,11.457,11.513,27009.74
1631170980000,11.513,11.65,11.5,11.638,18055.41
1631171040000,11.625,11.717,11.624,11.628,11861.05
1631171100000,11.628,11.628,11.555,11.609,9374.87
1631171160000,11.604,11.647,11.582,11.647,6224.78
1631171220000,11.647,11.851,11.643,11.845,16176.15
1631171280000,11.846,11.88,11.748,11.752,14797.65
1631171340000,11.759,11.808,11.715,11.799,9162.14
1631171400000,11.8,11.87,11.785,11.857,12928.57
1631171460000,11.857,11.928,11.856,11.908,34886.1
1631171520000,11.905,11.905,11.8,11.816,23577.6
1631171580000,11.814,11.848,11.8,11.829,3684.66
1631171640000,11.829,11.83,11.8,11.804,6534.63
1631171700000,11.807,11.81,11.8,11.802,12165.6
1631171760000,11.802,11.81,11.8,11.805,2861.99
1631171820000,11.808,11.81,11.8,11.808,21078.84
1631171880000,11.808,11.81,11.756,11.787,44907.9
1631171940000,11.787,11.787,11.601,11.659,17927.63
1631172000000,11.656,11.7,11.631,11.669,15395.15
1631172060000,11.666,11.7,11.649,11.654,11242.64
1631172120000,11.676,11.702,11.666,11.679,8128.95
1631172180000,11.68,11.694,11.65,11.664,8858.46
1631172240000,11.667,11.67,11.65,11.664,2920.17
1631172300000,11.663,11.663,11.494,11.579,30581.75
1631172360000,11.584,11.591,11.47,11.48,7736.59
1631172420000,11.488,11.49,11.4,11.402,27391.79
1631172480000,11.401,11.445,11.4,11.435,34336.4
1631172540000,11.434,11.435,11.4,11.408,19875.24
1631172600000,11.408,11.417,11.311,11.313,14790.51
1631172660000,11.313,11.489,11.302,11.44,34630.65
1631172720000,11.448,11.583,11.425,11.487,22544.17
1631172780000,11.487,11.693,11.462,11.532,41444.01
1631172840000,11.531,11.642,11.52,11.602,10652.08
1631172900000,11.604,11.661,11.585,11.607,10362.35
1631172960000,11.612,11.692,11.599,11.648,16816.38
1631173020000,11.644,11.85,11.632,11.79,45839.84
1631173080000,11.79,11.83,11.714,11.72,25261.76
1631173140000,11.734,11.844,11.727,11.832,21456.38
1631173200000,11.817,11.866,11.6,11.662,80140.01
1631173260000,11.669,11.778,11.609,11.668,34161.64
1631173320000,11.664,11.69,11.6,11.652,10332.3
1631173380000,11.655,11.655,11.5,11.513,26580.3
1631173440000,11.504,11.558,11.464,11.558,8754.73
1631173500000,11.559,11.635,11.555,11.627,5001.88
1631173560000,11.627,11.718,11.626,11.711,18473.97
1631173620000,11.71,11.725,11.636,11.689,10282.59
1631173680000,11.69,11.8,11.69,11.799,5923.1
1631173740000,11.789,11.926,11.786,11.881,28330.67
1631173800000,11.893,11.94,11.78,11.801,19195.38
1631173860000,11.799,11.83,11.784,11.824,8166.15
1631173920000,11.811,11.988,11.808,11.959,39818.89
1631173980000,11.959,12.1,11.956,12.082,58619.98
1631174040000,12.071,12.4,12.057,12.176,57346.84
1631174100000,12.18,12.185,12.01,12.036,30762.94
1631174160000,12.037,12.333,12.035,12.297,34120.0
1631174220000,12.294,12.298,12.113,12.24,37193.37
1631174280000,12.245,12.282,12.147,12.177,11028.08
1631174340000,12.177,12.187,11.936,11.939,69262.09
1631174400000,11.949,11.986,11.835,11.882,34150.68
1631174460000,11.885,11.906,11.805,11.884,13077.27
1631174520000,11.89,11.906,11.85,11.851,6376.56
1631174580000,11.851,11.974,11.811,11.912,20564.52
1631174640000,11.917,12.179,11.917,12.151,36966.2
1631174700000,12.156,12.262,12.156,12.215,16140.62
1631174760000,12.232,12.39,12.174,12.36,27787.11
1631174820000,12.361,12.6,12.35,12.379,101128.03
1631174880000,12.379,12.501,12.211,12.449,37935.37
1631174940000,12.446,12.55,12.402,12.5,34103.73
1631175000000,12.499,12.581,12.44,12.459,23892.75
1631175060000,12.459,12.46,12.311,12.405,17607.99
1631175120000,12.411,12.497,12.308,12.413,32160.13
1631175180000,12.407,12.416,12.272,12.3,17148.54
1631175240000,12.299,12.394,12.271,12.331,7134.27
1631175300000,12.326,12.329,12.299,12.3,4739.32
1631175360000,12.301,12.301,12.183,12.227,10293.64
1631175420000,12.216,12.223,12.042,12.079,30837.63
1631175480000,12.086,12.294,12.063,12.294,26279.91
1631175540000,12.281,12.4,12.276,12.379,11303.68
1631175600000,12.391,12.502,12.363,12.437,18381.59
1631175660000,12.444,12.6,12.433,12.433,22931.48
1631175720000,12.456,12.5,12.433,12.486,7382.52
1631175780000,12.487,12.502,12.344,12.377,18254.96
1631175840000,12.371,12.8,12.366,12.608,51064.55
1631175900000,12.608,12.641,12.48,12.57,21311.79
1631175960000,12.563,12.747,12.559,12.624,29508.86
1631176020000,12.611,12.777,12.609,12.777,26881.08
1631176080000,12.772,12.95,12.744,12.921,60081.34
1631176140000,12.924,13.1,12.851,13.015,60858.29
1631176200000,13.009,13.402,12.926,13.303,126986.03
1631176260000,13.303,13.433,13.263,13.263,76405.3
1631176320000,13.263,13.4,13.052,13.27,58823.0
1631176380000,13.275,13.322,12.91,13.005,110506.58
1631176440000,13.005,13.262,12.981,13.245,27308.73
1631176500000,13.232,13.3,13.172,13.274,39852.12
1631176560000,13.273,13.437,13.074,13.201,35345.7
1631176620000,13.201,13.279,13.182,13.266,11887.59
1631176680000,13.267,13.7,13.265,13.568,90374.37
1631176740000,13.579,13.799,13.527,13.717,53368.42
1631176800000,13.718,13.8,13.503,13.565,53024.65
1631176860000,13.557,13.725,13.503,13.528,47543.54
1631176920000,13.505,13.62,13.25,13.434,84382.26
1631176980000,13.43,13.432,13.121,13.123,47976.4
1631177040000,13.119,13.28,13.044,13.245,53738.54
1631177100000,13.26,13.3,12.979,12.984,49119.09
1631177160000,12.995,13.145,12.983,13.044,21219.68
1631177220000,13.044,13.098,12.9,12.9,37605.22
1631177280000,12.902,12.929,12.733,12.827,68732.49
1631177340000,12.819,12.923,12.781,12.872,18297.65
1631177400000,12.89,12.917,12.733,12.772,32148.86
1631177460000,12.741,12.901,12.641,12.831,39414.14
1631177520000,12.829,12.883,12.767,12.794,17279.33
1631177580000,12.794,12.799,12.667,12.711,20710.75
1631177640000,12.736,12.76,12.68,12.681,14597.72
1631177700000,12.681,12.719,12.601,12.626,25524.35
1631177760000,12.627,12.706,12.6,12.648,14579.56
1631177820000,12.632,12.833,12.629,12.769,37096.63
1631177880000,12.768,12.848,12.764,12.822,18121.19
1631177940000,12.813,12.864,12.697,12.761,21410.7
1631178000000,12.769,12.79,12.6,12.659,19805.61
1631178060000,12.633,12.633,12.505,12.515,40848.24
1631178120000,12.519,12.572,12.443,12.518,22139.17
1631178180000,12.518,12.589,12.479,12.578,17121.4
1631178240000,12.579,12.656,12.562,12.61,12856.74
1631178300000,12.616,12.75,12.585,12.693,17570.09
1631178360000,12.692,12.75,12.691,12.74,17173.49
1631178420000,12.738,12.758,12.683,12.695,12222.41
1631178480000,12.693,12.693,12.617,12.628,5208.44
1631178540000,12.628,12.709,12.564,12.699,12403.17
1631178600000,12.706,12.983,12.706,12.95,31438.36
1631178660000,12.941,12.989,12.769,12.891,25772.27
1631178720000,12.888,13.103,12.859,13.087,28755.73
1631178780000,13.089,13.1,12.842,12.842,23995.67
1631178840000,12.842,12.871,12.779,12.842,9259.61
1631178900000,12.839,12.859,12.665,12.722,16493.85
1631178960000,12.725,12.733,12.622,12.657,13661.53
1631179020000,12.66,12.699,12.64,12.667,7999.18
1631179080000,12.661,12.7,12.66,12.685,5826.37
1631179140000,12.683,12.693,12.682,12.685,2804.28
1631179200000,12.684,12.7,12.682,12.696,4294.23
1631179260000,12.699,12.728,12.696,12.722,3877.78
1631179320000,12.714,12.793,12.706,12.791,6087.23
1631179380000,12.791,12.871,12.737,12.86,33414.79
1631179440000,12.866,12.999,12.866,12.991,12278.84
1631179500000,12.99,13.181,12.952,13.169,62633.58
1631179560000,13.169,13.485,13.112,13.385,100096.27
1631179620000,13.424,13.526,13.257,13.305,104169.87
1631179680000,13.349,13.526,13.257,13.483,71214.73
1631179740000,13.494,13.5,13.314,13.314,14195.81
1631179800000,13.313,13.422,13.301,13.391,19228.58
1631179860000,13.39,13.55,13.35,13.541,27812.92
1631179920000,13.536,13.626,13.48,13.599,30466.83
1631179980000,13.596,13.673,13.531,13.633,48511.4
1631180040000,13.67,13.771,13.602,13.75,52623.6
1631180100000,13.75,13.949,13.733,13.899,88867.93
1631180160000,13.872,13.938,13.536,13.585,56092.6
1631180220000,13.601,13.645,13.25,13.393,55977.27
1631180280000,13.396,13.588,13.393,13.565,27458.52
1631180340000,13.562,13.583,13.35,13.481,33370.08
1631180400000,13.467,13.546,13.434,13.472,18330.11
1631180460000,13.465,13.497,13.311,13.311,20636.37
1631180520000,13.314,13.323,13.171,13.171,19031.12
1631180580000,13.171,13.289,13.15,13.28,16279.48
1631180640000,13.285,13.371,13.263,13.367,12772.38
1631180700000,13.358,13.48,13.352,13.466,14073.1
1631180760000,13.471,13.589,13.386,13.452,15722.99
1631180820000,13.459,13.47,13.3,13.404,27074.67
1631180880000,13.406,13.438,13.35,13.372,9213.66
1631180940000,13.367,13.373,13.31,13.326,5334.49
1631181000000,13.326,13.339,13.211,13.285,27454.91
1631181060000,13.28,13.285,13.112,13.117,13072.38
1631181120000,13.114,13.28,13.1,13.268,19040.0
1631181180000,13.257,13.378,13.239,13.356,14359.8
1631181240000,13.341,13.354,13.101,13.12,14972.74
1631181300000,13.122,13.312,13.112,13.275,6904.51
1631181360000,13.275,13.3,13.209,13.262,15452.53
