time,open,high,low,close,volume
1563894060000,0.00928,0.00937,0.00924,0.00924,728134.3
1563894120000,0.00924,0.00924,0.00924,0.00924,296582.4
1563894180000,0.00921,0.00923,0.00904,0.00923,869577.8
1563894240000,0.00925,0.00925,0.00925,0.00925,350589.6
1563894300000,0.00928,0.00935,0.00928,0.00934,563255.9
1563894360000,0.00932,0.00932,0.00932,0.00932,64906.7
1563894420000,0.00922,0.00922,0.00922,0.00922,63637.5
1563894480000,0.00922,0.00922,0.00922,0.00922,311134.7
1563894540000,0.00929,0.00929,0.00929,0.00929,37248.0
1563894600000,0.00924,0.00924,0.00924,0.00924,1711.8
1563894660000,0.00921,0.00921,0.00913,0.00921,324228.8
1563894720000,0.00921,0.00921,0.00911,0.00911,772402.1
1563894780000,0.00911,0.00911,0.00895,0.009,3155584.6
1563894840000,0.009,0.009,0.00895,0.00896,152814.4
1563894900000,0.009,0.009,0.00886,0.00886,95420.3
1563894960000,0.00883,0.00899,0.00879,0.00899,406350.8
1563895020000,0.00899,0.00899,0.00899,0.00899,0.0
1563895080000,0.00888,0.00893,0.00884,0.00884,403946.4
1563895140000,0.00898,0.00898,0.00888,0.00888,1204584.9
1563895200000,0.00899,0.00899,0.00899,0.00899,14802.3
1563895260000,0.009,0.00901,0.009,0.00901,33933.1
1563895320000,0.00901,0.00901,0.0088,0.00886,1150983.9
1563895380000,0.00886,0.00887,0.00886,0.00887,69718.4
1563895440000,0.00889,0.00889,0.00889,0.00889,88047.2
1563895500000,0.00898,0.00898,0.00888,0.00898,101474.3
1563895560000,0.00895,0.00895,0.0089,0.0089,59470.8
1563895620000,0.00899,0.00899,0.00874,0.00874,820247.9
1563895680000,0.00877,0.00877,0.00858,0.00858,1477288.3
1563895740000,0.00858,0.00858,0.0085,0.00858,1078408.6
1563895800000,0.00854,0.00867,0.0085,0.00857,1617266.6
1563895860000,0.00857,0.0086,0.00849,0.00854,140486.5
1563895920000,0.00848,0.00851,0.00839,0.00839,282665.9
1563895980000,0.00848,0.00859,0.00848,0.00856,256839.3
1563896040000,0.00845,0.00846,0.00845,0.00845,64039.8
1563896100000,0.00843,0.00846,0.00841,0.00846,488204.7
1563896160000,0.00851,0.0086,0.0085,0.00854,1671758.8
1563896220000,0.00851,0.00877,0.00833,0.00844,510756.3
1563896280000,0.00844,0.00844,0.00844,0.00844,6213.2
1563896340000,0.00858,0.00858,0.00845,0.00845,15508.0
1563896400000,0.00855,0.00856,0.00855,0.00856,38944.4
1563896460000,0.00856,0.00881,0.00856,0.00857,218701.7
1563896520000,0.00857,0.00866,0.0085,0.00851,108328.3
1563896580000,0.00865,0.00865,0.00853,0.00855,550631.8
1563896640000,0.00854,0.00886,0.00854,0.00857,506921.0
1563896700000,0.00857,0.00857,0.00856,0.00856,377801.9
1563896760000,0.00861,0.00861,0.0085,0.00857,915939.0
1563896820000,0.00884,0.00884,0.00879,0.00879,22329.1
1563896880000,0.00845,0.00861,0.00845,0.00854,127078.7
1563896940000,0.00855,0.00862,0.00854,0.00862,95083.7
1563897000000,0.0086,0.0086,0.0085,0.0085,258615.0
1563897060000,0.0085,0.00865,0.0085,0.00865,311135.0
1563897120000,0.00864,0.00865,0.00864,0.00865,54606.5
1563897180000,0.00865,0.00865,0.0086,0.00864,228356.4
1563897240000,0.00859,0.00865,0.00849,0.0085,143038.7
1563897300000,0.00856,0.00856,0.00856,0.00856,190182.2
1563897360000,0.00857,0.00857,0.00857,0.00857,22368.2
1563897420000,0.00852,0.00854,0.0085,0.00854,267030.6
1563897480000,0.00854,0.00854,0.00836,0.00846,1176386.8
1563897540000,0.00836,0.00864,0.00836,0.00839,415296.4
1563897600000,0.00864,0.00864,0.00834,0.00834,40760.8
1563897660000,0.0085,0.00854,0.0085,0.00852,1007488.2
1563897720000,0.0086,0.0086,0.0086,0.0086,3475.7
1563897780000,0.00852,0.00862,0.00852,0.00858,139293.2
1563897840000,0.00852,0.00859,0.00849,0.00859,121836.4
1563897900000,0.00858,0.00858,0.00846,0.00846,15499.1
1563897960000,0.00848,0.00855,0.00847,0.00855,73590.8
1563898020000,0.00854,0.00854,0.00846,0.00846,98264.3
1563898080000,0.00854,0.00854,0.00852,0.00853,563651.4
1563898140000,0.00846,0.00846,0.00839,0.00839,186718.7
1563898200000,0.00839,0.0085,0.0083,0.0085,210393.9
1563898260000,0.00833,0.00846,0.00833,0.00846,269800.8
1563898320000,0.0083,0.00846,0.0083,0.00846,157559.4
1563898380000,0.00846,0.00846,0.00846,0.00846,2828.5
1563898440000,0.00846,0.0085,0.00846,0.0085,165549.1
1563898500000,0.00851,0.00863,0.00851,0.00863,315290.6
1563898560000,0.00863,0.00883,0.00863,0.00866,1056207.7
1563898620000,0.00875,0.00898,0.00866,0.00866,217824.8
1563898680000,0.0087,0.0087,0.0087,0.0087,22964.0
1563898740000,0.00871,0.00871,0.00868,0.00869,163000.6
1563898800000,0.00886,0.00886,0.00886,0.00886,727349.7
1563898860000,0.00885,0.00898,0.00885,0.00898,342636.5
1563898920000,0.00898,0.00898,0.00874,0.00876,75141.2
1563898980000,0.00875,0.00875,0.00868,0.00868,604118.0
1563899040000,0.00876,0.00876,0.00872,0.00872,1436769.8
1563899100000,0.00876,0.00876,0.00875,0.00876,320395.4
1563899160000,0.00876,0.00876,0.00873,0.00873,93100.5
1563899220000,0.00873,0.00874,0.00853,0.0086,706406.1
1563899280000,0.0086,0.00861,0.0086,0.00861,54784.0
1563899340000,0.00864,0.00864,0.00859,0.00859,25498.1
1563899400000,0.00859,0.00859,0.00859,0.00859,0.0
1563899460000,0.00859,0.00864,0.00859,0.00864,74454.5
1563899520000,0.00864,0.00864,0.00864,0.00864,0.0
1563899580000,0.00864,0.00864,0.00864,0.00864,0.0
1563899640000,0.00872,0.00876,0.00872,0.00876,11960.7
1563899700000,0.00876,0.00876,0.00875,0.00876,26428.4
1563899760000,0.00863,0.00863,0.00863,0.00863,27556.3
1563899820000,0.00874,0.00878,0.00874,0.00877,313697.9
1563899880000,0.00887,0.00887,0.00887,0.00887,339.3
1563899940000,0.00877,0.00877,0.00877,0.00877,19878.0
1563900000000,0.00878,0.00889,0.00878,0.00889,89567.7
1563900060000,0.00878,0.00878,0.00877,0.00877,394453.1
1563900120000,0.00877,0.00877,0.00877,0.00877,0.0
1563900180000,0.00877,0.00877,0.00877,0.00877,0.0
1563900240000,0.00877,0.00877,0.00877,0.00877,0.0
1563900300000,0.00877,0.00877,0.00877,0.00877,0.0
1563900360000,0.00889,0.0089,0.00877,0.0088,73741.3
1563900420000,0.00881,0.00881,0.00877,0.00877,10700.8
1563900480000,0.00877,0.00877,0.00877,0.00877,0.0
1563900540000,0.0089,0.0089,0.00867,0.00885,3809.6
1563900600000,0.0087,0.0087,0.0087,0.0087,1500.0
1563900660000,0.0087,0.0087,0.0087,0.0087,0.0
1563900720000,0.0087,0.0087,0.0087,0.0087,0.0
1563900780000,0.0087,0.0087,0.0087,0.0087,0.0
1563900840000,0.0087,0.0087,0.0087,0.0087,0.0
1563900900000,0.0087,0.0087,0.00869,0.00869,71887.9
1563900960000,0.00869,0.00869,0.00869,0.00869,0.0
1563901020000,0.00869,0.00869,0.00869,0.00869,0.0
1563901080000,0.0088,0.0088,0.0088,0.0088,24618.2
1563901140000,0.0088,0.0088,0.0088,0.0088,0.0
1563901200000,0.00882,0.00883,0.0087,0.0087,37579.0
1563901260000,0.00885,0.00889,0.00885,0.00889,10427.1
1563901320000,0.00873,0.00922,0.00867,0.00922,460115.8
1563901380000,0.0091,0.0091,0.00876,0.00876,2446.7
1563901440000,0.0091,0.0091,0.00876,0.00876,69382.0
1563901500000,0.00878,0.0089,0.00869,0.00869,100827.3
1563901560000,0.00869,0.00869,0.00869,0.00869,0.0
1563901620000,0.00886,0.00886,0.00886,0.00886,6159.6
1563901680000,0.0089,0.0089,0.0089,0.0089,342.4
1563901740000,0.00888,0.00888,0.00888,0.00888,9067.1
1563901800000,0.00887,0.00887,0.00873,0.00876,73979.7
1563901860000,0.00876,0.00881,0.00876,0.0088,340326.3
1563901920000,0.00881,0.00881,0.00877,0.00877,852754.3
1563901980000,0.00877,0.00878,0.00877,0.00878,49641.0
1563902040000,0.00878,0.00879,0.00878,0.00879,100243.5
1563902100000,0.00883,0.00883,0.00883,0.00883,16236.8
1563902160000,0.00888,0.00899,0.00888,0.00899,965388.0
1563902220000,0.00891,0.00891,0.00891,0.00891,16220.5
1563902280000,0.00893,0.00893,0.00893,0.00893,80156.0
1563902340000,0.00897,0.00899,0.00897,0.00897,148425.2
1563902400000,0.00897,0.00899,0.00894,0.00894,424729.9
1563902460000,0.00894,0.00894,0.00893,0.00893,265300.0
1563902520000,0.00893,0.00895,0.00893,0.00894,208943.2
1563902580000,0.00894,0.00894,0.00893,0.00893,32585.3
1563902640000,0.00897,0.00897,0.00897,0.00897,3560.9
1563902700000,0.00893,0.00893,0.00893,0.00893,27066.0
1563902760000,0.00893,0.00893,0.00893,0.00893,26192.5
1563902820000,0.00893,0.00893,0.00893,0.00893,345545.2
1563902880000,0.00892,0.00892,0.00892,0.00892,12581.6
1563902940000,0.00892,0.00893,0.00892,0.00893,73417.8
1563903000000,0.00893,0.00893,0.00893,0.00893,498163.1
1563903060000,0.00889,0.00889,0.00889,0.00889,1112830.0
1563903120000,0.00889,0.00889,0.00889,0.00889,0.0
1563903180000,0.00889,0.00889,0.00889,0.00889,89073.3
1563903240000,0.00893,0.00893,0.00893,0.00893,376.0
1563903300000,0.00891,0.00891,0.00877,0.00878,120816.4
1563903360000,0.00877,0.00877,0.00877,0.00877,193708.0
1563903420000,0.00877,0.00877,0.00877,0.00877,0.0
1563903480000,0.00882,0.00882,0.00882,0.00882,1227.0
1563903540000,0.00882,0.00882,0.00882,0.00882,10010.0
1563903600000,0.00877,0.00877,0.00877,0.00877,34681.7
1563903660000,0.00877,0.00877,0.00877,0.00877,0.0
1563903720000,0.0088,0.00894,0.00879,0.00894,104021.1
1563903780000,0.00881,0.00881,0.00877,0.00877,4502.5
1563903840000,0.00897,0.00907,0.00897,0.00907,27472.5
1563903900000,0.00879,0.00879,0.00877,0.00877,48160.6
1563903960000,0.00877,0.00877,0.00877,0.00877,166799.8
1563904020000,0.00872,0.00872,0.00871,0.00871,13055.0
1563904080000,0.00871,0.00871,0.00871,0.00871,0.0
1563904140000,0.00883,0.00883,0.00883,0.00883,1245.7
1563904200000,0.00883,0.00904,0.00883,0.00883,37922.4
1563904260000,0.00894,0.00894,0.00894,0.00894,322.4
1563904320000,0.00894,0.00894,0.00894,0.00894,0.0
1563904380000,0.00894,0.00902,0.00894,0.00902,102862.7
1563904440000,0.0089,0.00903,0.0089,0.00903,116003.6
1563904500000,0.00903,0.00903,0.00903,0.00903,0.0
1563904560000,0.00903,0.00903,0.00903,0.00903,0.0
1563904620000,0.00899,0.00899,0.00899,0.00899,4040.6
1563904680000,0.00899,0.00899,0.00899,0.00899,0.0
1563904740000,0.00907,0.00907,0.00907,0.00907,382.8
1563904800000,0.00904,0.00906,0.00904,0.00906,132302.5
1563904860000,0.00904,0.00908,0.0088,0.00908,1650001.9
1563904920000,0.0089,0.0089,0.0089,0.0089,908965.5
1563904980000,0.00891,0.00905,0.00891,0.00905,197321.2
1563905040000,0.00905,0.00905,0.00905,0.00905,341.4
1563905100000,0.00905,0.00905,0.00905,0.00905,0.0
1563905160000,0.00905,0.00905,0.00905,0.00905,0.0
1563905220000,0.00905,0.00905,0.00905,0.00905,6187.7
1563905280000,0.00905,0.00905,0.00905,0.00905,0.0
1563905340000,0.00904,0.00904,0.00904,0.00904,2673.8
1563905400000,0.00894,0.00894,0.00894,0.00894,6883.0
1563905460000,0.00902,0.00903,0.00898,0.00898,25851.3
1563905520000,0.00901,0.00901,0.00901,0.00901,6808.8
1563905580000,0.00899,0.00899,0.00898,0.00898,8698.9
1563905640000,0.00898,0.00898,0.00898,0.00898,0.0
1563905700000,0.00898,0.00904,0.00897,0.00904,103165.3
1563905760000,0.00904,0.00904,0.00904,0.00904,0.0
1563905820000,0.00901,0.00901,0.00901,0.00901,3440.0
1563905880000,0.00901,0.00901,0.00901,0.00901,0.6
1563905940000,0.00901,0.00901,0.00901,0.00901,0.0
1563906000000,0.009,0.009,0.009,0.009,1378.6
1563906060000,0.009,0.009,0.009,0.009,404.1
1563906120000,0.009,0.009,0.00895,0.00895,150227.3
1563906180000,0.00895,0.00895,0.00895,0.00895,0.0
1563906240000,0.009,0.00923,0.00884,0.0091,1242636.1
1563906300000,0.0091,0.0091,0.0091,0.0091,0.0
1563906360000,0.00905,0.00905,0.009,0.009,2217.2
1563906420000,0.009,0.009,0.009,0.009,2777.8
1563906480000,0.009,0.009,0.009,0.009,0.0
1563906540000,0.009,0.00914,0.00894,0.00914,58005.4
1563906600000,0.0091,0.0091,0.0091,0.0091,2500.0
1563906660000,0.00907,0.00907,0.00894,0.00904,6099.3
1563906720000,0.00904,0.00904,0.00904,0.00904,0.0
1563906780000,0.00904,0.00904,0.00904,0.00904,0.9
1563906840000,0.00904,0.00904,0.00904,0.00904,0.0
1563906900000,0.00902,0.00902,0.00902,0.00902,1696.0
1563906960000,0.00902,0.00902,0.009,0.009,1717.4
1563907020000,0.009,0.009,0.00883,0.0089,713094.8
1563907080000,0.00888,0.00889,0.00888,0.00889,89707.3
1563907140000,0.00888,0.00888,0.00888,0.00888,0.5
1563907200000,0.00886,0.00886,0.00886,0.00886,1870.2
1563907260000,0.00885,0.00885,0.00885,0.00885,1891.0
1563907320000,0.00883,0.00883,0.00881,0.00881,15891.0
1563907380000,0.00881,0.00881,0.00881,0.00881,830.0
1563907440000,0.00881,0.00881,0.00881,0.00881,82739.0
1563907500000,0.00881,0.00881,0.00881,0.00881,0.0
1563907560000,0.00881,0.00881,0.00881,0.00881,0.0
1563907620000,0.0088,0.00884,0.00866,0.00881,128790.9
1563907680000,0.00871,0.00884,0.00866,0.00866,504371.4
1563907740000,0.00866,0.00866,0.00866,0.00866,0.0
1563907800000,0.00866,0.00866,0.00866,0.00866,0.0
1563907860000,0.00875,0.00875,0.00875,0.00875,5350.6
1563907920000,0.00875,0.00875,0.00875,0.00875,5856.6
1563907980000,0.00875,0.00875,0.00875,0.00875,35017.8
1563908040000,0.00875,0.00875,0.00875,0.00875,2902.0
1563908100000,0.00875,0.00875,0.00875,0.00875,0.0
1563908160000,0.00878,0.00878,0.00878,0.00878,49685.5
1563908220000,0.00876,0.00876,0.00876,0.00876,88753.0
1563908280000,0.00875,0.00877,0.00869,0.00877,6651.2
1563908340000,0.00869,0.00879,0.00869,0.00879,35900.6
1563908400000,0.00879,0.00879,0.00879,0.00879,73031.4
1563908460000,0.00886,0.00886,0.00886,0.00886,6579.1
1563908520000,0.00894,0.00894,0.00893,0.00893,37366.4
1563908580000,0.00893,0.00893,0.00893,0.00893,64532.5
1563908640000,0.00893,0.00893,0.00893,0.00893,0.0
1563908700000,0.00884,0.00884,0.00884,0.00884,62524.0
1563908760000,0.00884,0.00884,0.00884,0.00884,0.0
1563908820000,0.00884,0.00884,0.00884,0.00884,0.0
1563908880000,0.00884,0.00884,0.00884,0.00884,0.0
1563908940000,0.00885,0.00885,0.00885,0.00885,8542.0
1563909000000,0.00885,0.00885,0.00885,0.00885,20255.3
1563909060000,0.00886,0.00889,0.00886,0.00889,19344.5
1563909120000,0.00885,0.00888,0.00885,0.00888,125596.9
1563909180000,0.00888,0.00888,0.00888,0.00888,0.0
1563909240000,0.00888,0.00888,0.00888,0.00888,0.0
1563909300000,0.00887,0.00887,0.00885,0.00885,55475.6
1563909360000,0.00885,0.00885,0.00885,0.00885,21554.0
1563909420000,0.00885,0.00896,0.00885,0.00885,420496.9
1563909480000,0.00885,0.00885,0.00885,0.00885,21761.1
1563909540000,0.00885,0.00885,0.00885,0.00885,0.0
1563909600000,0.00885,0.00885,0.00885,0.00885,0.0
1563909660000,0.00886,0.00886,0.00886,0.00886,17492.3
1563909720000,0.00886,0.00886,0.00886,0.00886,5489.2
1563909780000,0.00886,0.00886,0.00886,0.00886,0.0
1563909840000,0.00886,0.00886,0.00886,0.00886,0.0
1563909900000,0.00887,0.00887,0.00887,0.00887,373889.0
1563909960000,0.00887,0.00887,0.00887,0.00887,2936.9
1563910020000,0.00886,0.00886,0.00886,0.00886,10199.0
1563910080000,0.00886,0.00886,0.00886,0.00886,0.0
1563910140000,0.00886,0.00886,0.00886,0.00886,0.0
1563910200000,0.00886,0.00886,0.00886,0.00886,0.0
1563910260000,0.00886,0.00886,0.00886,0.00886,0.0
1563910320000,0.00886,0.00886,0.00886,0.00886,2000.0
1563910380000,0.00886,0.00886,0.00886,0.00886,0.0
1563910440000,0.00886,0.00886,0.00886,0.00886,0.0
1563910500000,0.00881,0.00881,0.00881,0.00881,72139.0
1563910560000,0.00881,0.00881,0.00881,0.00881,0.0
1563910620000,0.00881,0.00881,0.0088,0.00881,51666.0
1563910680000,0.00881,0.00881,0.00881,0.00881,23794.4
1563910740000,0.00881,0.00881,0.00881,0.00881,0.0
1563910800000,0.00886,0.00886,0.00886,0.00886,5000.0
1563910860000,0.00886,0.00886,0.00886,0.00886,0.0
1563910920000,0.00881,0.00881,0.00881,0.00881,2786.0
1563910980000,0.00881,0.00881,0.00881,0.00881,0.0
1563911040000,0.00881,0.00881,0.00881,0.00881,0.0
1563911100000,0.00881,0.00881,0.00881,0.00881,1724.0
1563911160000,0.00881,0.00881,0.00877,0.00881,13309.1
1563911220000,0.00881,0.00881,0.00881,0.00881,0.0
1563911280000,0.00881,0.00881,0.00881,0.00881,0.0
1563911340000,0.00881,0.00881,0.00881,0.00881,0.0
1563911400000,0.00881,0.00881,0.00875,0.00875,145666.7
1563911460000,0.00876,0.00876,0.00875,0.00875,145666.7
1563911520000,0.00876,0.00876,0.00876,0.00876,2387.0
1563911580000,0.00876,0.00876,0.00876,0.00876,13689.5
1563911640000,0.00876,0.00876,0.00876,0.00876,0.0
1563911700000,0.00876,0.00876,0.00876,0.00876,0.0
1563911760000,0.00876,0.00879,0.00876,0.00876,11616.0
1563911820000,0.00876,0.00876,0.00876,0.00876,10883.4
1563911880000,0.00876,0.00876,0.00875,0.00875,19601.8
1563911940000,0.00875,0.00875,0.00875,0.00875,0.0
1563912000000,0.00876,0.00876,0.00875,0.00875,117885.0
1563912060000,0.00875,0.00875,0.00875,0.00875,0.0
1563912120000,0.00871,0.00871,0.00871,0.00871,6131.6
1563912180000,0.0087,0.00871,0.00866,0.00871,175819.4
1563912240000,0.00876,0.00879,0.00876,0.00879,1306.0
1563912300000,0.00879,0.00886,0.00872,0.00872,12939.2
1563912360000,0.00885,0.00885,0.00885,0.00885,1789.4
1563912420000,0.00885,0.00885,0.00885,0.00885,325.4
1563912480000,0.00885,0.00885,0.00885,0.00885,1500.0
1563912540000,0.00885,0.00885,0.00885,0.00885,60629.7
1563912600000,0.00885,0.00885,0.00885,0.00885,65681.0
1563912660000,0.00885,0.00885,0.00885,0.00885,5329.0
1563912720000,0.00885,0.00885,0.00885,0.00885,0.0
1563912780000,0.00885,0.00885,0.00885,0.00885,0.0
1563912840000,0.00877,0.0088,0.00877,0.0088,19035.3
1563912900000,0.0088,0.0088,0.0088,0.0088,158331.3
1563912960000,0.0088,0.0088,0.0088,0.0088,68255.7
1563913020000,0.0088,0.0088,0.0088,0.0088,0.0
1563913080000,0.0088,0.0088,0.0088,0.0088,0.0
1563913140000,0.0088,0.0088,0.0088,0.0088,0.0
1563913200000,0.0088,0.0088,0.0088,0.0088,0.0
1563913260000,0.0088,0.0088,0.0088,0.0088,0.0
1563913320000,0.00877,0.00877,0.00877,0.00877,108710.0
1563913380000,0.00877,0.00877,0.00877,0.00877,0.0
1563913440000,0.00877,0.00877,0.00877,0.00877,0.0
1563913500000,0.00877,0.00877,0.00877,0.00877,0.0
1563913560000,0.00877,0.00877,0.00877,0.00877,92255.0
1563913620000,0.00877,0.00877,0.00877,0.00877,0.0
1563913680000,0.00877,0.00884,0.00877,0.00884,701344.4
1563913740000,0.00884,0.00884,0.00873,0.0088,330157.3
1563913800000,0.00879,0.00879,0.00879,0.00879,345.9
1563913860000,0.00877,0.00877,0.00876,0.00876,82205.6
1563913920000,0.00876,0.00876,0.00876,0.00876,0.0
1563913980000,0.00876,0.00876,0.00876,0.00876,6942.2
1563914040000,0.00877,0.00877,0.00877,0.00877,39866.8
1563914100000,0.0088,0.00884,0.0088,0.00881,26321.7
1563914160000,0.00878,0.00878,0.00878,0.00878,11995.1
1563914220000,0.00878,0.00884,0.00878,0.00884,9815.0
1563914280000,0.00878,0.00878,0.00878,0.00878,15553.0
1563914340000,0.00878,0.00878,0.00877,0.00877,43633.0
1563914400000,0.00883,0.00883,0.00883,0.00883,370.9
1563914460000,0.00875,0.00875,0.00875,0.00875,27195.9
1563914520000,0.00875,0.00875,0.00874,0.00874,74289.5
1563914580000,0.00873,0.00873,0.00873,0.00873,17750.7
1563914640000,0.00873,0.00873,0.00873,0.00873,0.0
1563914700000,0.00873,0.00873,0.00873,0.00873,0.0
1563914760000,0.00873,0.00875,0.00873,0.00875,12456.1
1563914820000,0.00873,0.00873,0.00873,0.00873,8561.7
1563914880000,0.00872,0.00875,0.00872,0.00875,104266.1
1563914940000,0.00872,0.00875,0.00872,0.00875,24790.3
1563915000000,0.00874,0.00874,0.00874,0.00874,9048.0
1563915060000,0.00872,0.00872,0.00872,0.00872,12012.0
1563915120000,0.00872,0.00872,0.00872,0.00872,21652.2
1563915180000,0.00872,0.00872,0.00872,0.00872,0.0
1563915240000,0.00872,0.00872,0.00872,0.00872,8564.0
1563915300000,0.00872,0.00872,0.00872,0.00872,0.0
1563915360000,0.00872,0.00872,0.00872,0.00872,8894.0
1563915420000,0.00872,0.00872,0.00872,0.00872,7622.8
1563915480000,0.00872,0.00872,0.00872,0.00872,0.0
1563915540000,0.00872,0.00872,0.00872,0.00872,0.0
1563915600000,0.00872,0.00872,0.00872,0.00872,0.0
1563915660000,0.00882,0.00883,0.00882,0.00883,24189.9
1563915720000,0.00867,0.00867,0.00867,0.00867,4605.0
1563915780000,0.00867,0.00867,0.00867,0.00867,0.0
1563915840000,0.00867,0.00867,0.00867,0.00867,0.0
1563915900000,0.00867,0.00867,0.00867,0.00867,20489.7
1563915960000,0.00867,0.00867,0.00867,0.00867,0.0
1563916020000,0.00867,0.00867,0.00867,0.00867,0.0
1563916080000,0.00867,0.00867,0.00867,0.00867,0.0
1563916140000,0.00867,0.00867,0.00867,0.00867,0.0
1563916200000,0.00868,0.00868,0.00868,0.00868,23852.3
1563916260000,0.00868,0.00868,0.00868,0.00868,2273.4
1563916320000,0.00868,0.00868,0.00868,0.00868,0.0
1563916380000,0.00869,0.00869,0.00869,0.00869,9677.0
1563916440000,0.0087,0.0087,0.0087,0.0087,11379.0
1563916500000,0.0087,0.0087,0.0087,0.0087,0.0
1563916560000,0.0087,0.0087,0.0087,0.0087,0.0
1563916620000,0.0087,0.0087,0.0087,0.0087,11494.2
1563916680000,0.0087,0.0087,0.0087,0.0087,0.0
1563916740000,0.0087,0.0087,0.0087,0.0087,0.0
1563916800000,0.00866,0.00866,0.00866,0.00866,10000.0
1563916860000,0.00866,0.00869,0.00863,0.00863,426564.3
1563916920000,0.00861,0.00874,0.00861,0.00861,40261.2
1563916980000,0.00861,0.00861,0.00861,0.00861,0.0
1563917040000,0.00861,0.00861,0.00861,0.00861,0.0
1563917100000,0.00873,0.00873,0.00871,0.00871,7132.9
1563917160000,0.00864,0.00864,0.00864,0.00864,8201.7
1563917220000,0.00864,0.00864,0.00864,0.00864,0.0
1563917280000,0.00864,0.00864,0.00864,0.00864,0.0
1563917340000,0.00861,0.00861,0.00861,0.00861,14337.6
1563917400000,0.0086,0.0086,0.00855,0.00855,96652.0
1563917460000,0.00857,0.00857,0.00857,0.00857,6527.2
1563917520000,0.00855,0.00857,0.00855,0.00857,27781.7
1563917580000,0.00852,0.00852,0.00852,0.00852,4467.4
