time,open,high,low,close,volume
1672562820000,16512.87,16514.16,16511.71,16512.17,66.4076
1672562880000,16512.17,16514.96,16512.17,16514.76,47.08413
1672562940000,16514.76,16515.41,16512.0,16514.4,80.87023
1672563000000,16514.42,16515.02,16510.9,16512.45,81.94522
1672563060000,16512.08,16512.98,16511.0,16512.01,57.03283
1672563120000,16512.5,16513.2,16508.52,16510.61,104.6553
1672563180000,16510.12,16510.83,16508.45,16509.5,82.61145
1672563240000,16509.49,16514.52,16508.95,16514.2,84.45411
1672563300000,16514.2,16517.35,16512.59,16516.5,66.25056
1672563360000,16516.24,16516.5,16512.67,16513.31,59.86236
1672563420000,16513.31,16514.05,16510.86,16512.46,85.30438
1672563480000,16512.46,16514.0,16510.62,16511.06,54.3555
1672563540000,16511.46,16514.3,16509.6,16513.34,63.67222
1672563600000,16513.33,16514.49,16511.83,16512.66,112.02414
1672563660000,16512.23,16514.99,16511.78,16514.19,49.87738
1672563720000,16514.18,16514.29,16512.2,16512.36,25.7127
1672563780000,16512.38,16512.93,16510.8,16511.98,62.62085
1672563840000,16511.59,16512.25,16508.79,16509.34,77.8728
1672563900000,16509.34,16510.5,16507.48,16508.48,67.75116
1672563960000,16508.8,16512.08,16507.49,16508.35,116.76392
1672564020000,16508.69,16509.7,16505.46,16505.87,91.74007
1672564080000,16506.04,16509.6,16505.2,16509.0,86.03878
1672564140000,16508.82,16511.17,16508.37,16510.62,36.3593
1672564200000,16510.22,16511.91,16509.02,16509.97,58.50207
1672564260000,16509.97,16511.58,16509.26,16511.2,35.6237
1672564320000,16511.39,16512.2,16509.71,16510.09,32.92441
1672564380000,16510.09,16514.93,16509.84,16513.79,41.30701
1672564440000,16513.79,16515.23,16510.64,16514.75,109.10037
1672564500000,16515.11,16516.53,16512.95,16513.06,112.09207
1672564560000,16513.07,16517.53,16511.96,16515.94,65.76255
1672564620000,16515.94,16517.2,16513.0,16513.57,70.67035
1672564680000,16513.99,16515.54,16512.77,16515.48,43.01589
1672564740000,16515.06,16516.64,16515.06,16515.56,22.25441
1672564800000,16515.92,16517.18,16514.31,16515.4,38.55977
1672564860000,16515.4,16518.34,16514.64,16517.04,72.94075
1672564920000,16517.36,16518.63,16516.19,16517.92,64.85179
1672564980000,16518.11,16521.04,16517.91,16519.13,85.01429
1672565040000,16519.13,16520.88,16517.63,16520.2,77.80454
1672565100000,16520.2,16521.87,16518.55,16520.6,112.87153
1672565160000,16520.6,16522.63,16519.48,16522.37,52.6929
1672565220000,16522.0,16522.42,16519.21,16519.47,58.02953
1672565280000,16519.47,16520.31,16513.87,16516.0,95.46522
1672565340000,16516.0,16516.48,16514.21,16514.23,27.22315
1672565400000,16514.64,16517.5,16514.22,16517.15,77.4846
1672565460000,16516.83,16519.69,16516.26,16518.12,51.28963
1672565520000,16517.62,16520.62,16517.52,16520.2,51.1212
1672565580000,16520.04,16521.37,16519.75,16520.64,34.96935
1672565640000,16520.44,16521.94,16520.03,16521.37,33.08368
1672565700000,16521.3,16522.39,16520.59,16522.07,34.56969
1672565760000,16521.74,16523.12,16521.12,16522.77,37.09761
1672565820000,16522.54,16522.88,16520.91,16522.37,24.61294
1672565880000,16522.03,16523.0,16522.0,16522.17,21.85761
1672565940000,16522.17,16522.57,16520.38,16520.99,43.132
1672566000000,16520.99,16521.97,16520.5,16521.3,23.9458
1672566060000,16521.3,16522.26,16521.28,16521.98,23.50611
1672566120000,16521.75,16522.75,16521.33,16522.24,35.5862
1672566180000,16522.62,16530.44,16522.02,16530.11,182.80787
1672566240000,16530.11,16533.12,16528.48,16531.85,208.48698
1672566300000,16531.85,16533.28,16525.62,16527.96,117.79154
1672566360000,16528.6,16529.89,16526.26,16528.82,61.81274
1672566420000,16528.47,16529.65,16528.23,16529.05,35.50055
1672566480000,16529.05,16529.59,16526.45,16527.0,33.43356
1672566540000,16527.0,16533.28,16526.52,16532.4,83.52289
1672566600000,16532.4,16536.91,16531.37,16535.13,105.88363
1672566660000,16535.13,16536.68,16533.59,16535.4,60.81344
1672566720000,16535.4,16537.02,16533.44,16535.88,89.672
1672566780000,16535.88,16537.58,16532.13,16535.5,88.77716
1672566840000,16535.5,16537.92,16533.92,16536.36,52.98963
1672566900000,16536.36,16537.84,16532.82,16536.25,110.39804
1672566960000,16535.91,16540.33,16535.14,16539.82,74.79568
1672567020000,16539.82,16541.36,16537.25,16538.71,93.79798
1672567080000,16538.71,16542.3,16538.04,16541.88,77.64432
1672567140000,16541.88,16542.49,16537.39,16537.88,126.89866
1672567200000,16538.32,16538.99,16536.26,16538.1,71.01388
1672567260000,16538.1,16539.09,16534.54,16534.93,87.46722
1672567320000,16535.27,16537.44,16533.53,16535.8,79.25733
1672567380000,16535.51,16536.82,16534.0,16534.87,57.10468
1672567440000,16534.87,16538.15,16534.0,16535.0,76.83882
1672567500000,16535.37,16536.49,16534.0,16534.07,56.23424
1672567560000,16534.07,16538.48,16533.42,16536.5,79.53197
1672567620000,16536.86,16538.26,16534.47,16535.09,108.32918
1672567680000,16535.09,16538.0,16533.47,16536.56,93.69113
1672567740000,16536.56,16537.13,16533.91,16534.36,61.75442
1672567800000,16534.86,16536.19,16534.16,16535.2,44.57922
1672567860000,16535.2,16538.31,16534.59,16536.68,62.34734
1672567920000,16537.06,16543.0,16534.91,16540.53,126.47378
1672567980000,16540.17,16542.62,16538.23,16539.1,107.01396
1672568040000,16539.48,16543.14,16538.5,16542.85,67.41797
1672568100000,16542.6,16544.79,16542.25,16544.29,110.14499
1672568160000,16543.89,16545.8,16543.46,16545.31,63.4594
1672568220000,16544.83,16546.0,16544.01,16545.2,60.39563
1672568280000,16545.2,16546.49,16541.29,16541.55,116.40813
1672568340000,16541.55,16542.26,16540.53,16541.94,33.21347
1672568400000,16541.94,16541.95,16539.98,16540.7,40.29671
1672568460000,16540.7,16541.93,16540.02,16540.71,36.89831
1672568520000,16540.71,16541.49,16540.03,16540.85,38.41966
1672568580000,16540.85,16543.0,16540.51,16542.78,35.04113
1672568640000,16542.5,16546.47,16542.37,16545.38,61.72264
1672568700000,16545.7,16547.38,16545.0,16546.55,52.46743
1672568760000,16546.24,16546.67,16542.23,16544.49,64.07166
1672568820000,16544.42,16545.77,16543.32,16545.08,32.75885
1672568880000,16544.95,16545.19,16543.21,16543.4,27.31218
1672568940000,16543.4,16544.14,16542.36,16544.07,28.8772
1672569000000,16543.69,16544.75,16541.35,16541.98,65.38214
1672569060000,16541.98,16543.0,16539.26,16541.43,67.25666
1672569120000,16541.81,16543.27,16540.74,16541.22,41.80771
1672569180000,16541.39,16542.47,16536.25,16538.99,115.39129
1672569240000,16539.0,16540.2,16536.96,16538.25,83.11334
1672569300000,16538.25,16539.13,16535.0,16535.4,90.82309
1672569360000,16535.4,16536.6,16534.33,16535.06,51.41868
1672569420000,16535.4,16540.26,16533.79,16538.46,118.75437
1672569480000,16538.46,16540.0,16537.23,16537.28,37.45997
1672569540000,16537.63,16538.68,16534.73,16536.36,54.61029
1672569600000,16536.68,16536.72,16534.46,16535.74,40.58776
1672569660000,16535.38,16536.37,16534.37,16535.81,41.14604
1672569720000,16536.17,16539.49,16535.82,16539.36,66.76233
1672569780000,16539.36,16539.68,16538.04,16538.3,57.1766
1672569840000,16538.7,16539.83,16538.11,16539.58,39.09775
1672569900000,16539.83,16540.74,16538.34,16539.85,56.87021
1672569960000,16540.27,16541.13,16539.04,16540.79,30.94181
1672570020000,16541.09,16541.77,16540.02,16541.28,45.49432
1672570080000,16540.89,16541.28,16539.14,16539.26,38.62162
1672570140000,16539.26,16539.99,16538.94,16539.86,14.31101
1672570200000,16539.86,16540.99,16538.73,16539.36,63.20235
1672570260000,16539.36,16540.9,16538.12,16539.6,56.88725
1672570320000,16539.6,16540.83,16539.4,16540.8,48.2165
1672570380000,16540.38,16541.87,16540.21,16541.1,47.1431
1672570440000,16541.39,16542.38,16540.5,16542.16,58.53396
1672570500000,16541.73,16542.18,16540.07,16540.55,72.57479
1672570560000,16540.55,16542.64,16539.75,16541.39,51.02154
1672570620000,16541.39,16542.32,16540.0,16540.82,43.32057
1672570680000,16540.98,16545.37,16540.81,16545.02,95.4393
1672570740000,16545.36,16548.71,16544.03,16548.34,129.85728
1672570800000,16547.98,16549.62,16547.12,16547.77,90.12831
1672570860000,16547.77,16551.29,16545.85,16545.85,148.98275
1672570920000,16545.85,16546.86,16545.5,16546.35,42.67627
1672570980000,16546.73,16547.33,16546.0,16547.07,32.19265
1672571040000,16546.68,16547.24,16545.54,16545.95,24.11601
1672571100000,16546.28,16546.79,16545.59,16545.84,22.24241
1672571160000,16546.08,16551.11,16545.61,16550.76,113.49269
1672571220000,16550.76,16551.65,16548.26,16548.39,66.03175
1672571280000,16548.73,16549.54,16545.05,16547.38,82.19058
1672571340000,16546.87,16550.42,16546.47,16549.45,76.8607
1672571400000,16549.16,16552.35,16549.14,16552.03,67.36401
1672571460000,16552.03,16552.67,16550.07,16551.39,54.5971
1672571520000,16551.66,16552.41,16550.28,16551.46,59.99422
1672571580000,16551.46,16552.62,16550.23,16550.84,66.28921
1672571640000,16551.25,16551.26,16546.45,16547.92,56.49004
1672571700000,16547.56,16547.96,16546.75,16547.16,52.29921
1672571760000,16546.8,16547.22,16543.82,16544.19,64.95569
1672571820000,16544.19,16544.88,16540.86,16541.35,74.82082
1672571880000,16541.35,16543.04,16540.2,16542.32,51.14253
1672571940000,16542.32,16544.38,16542.32,16543.33,35.79728
1672572000000,16543.31,16544.14,16541.33,16542.31,46.33555
1672572060000,16542.59,16546.1,16541.4,16544.49,80.74269
1672572120000,16544.85,16545.64,16543.93,16544.9,35.51893
1672572180000,16545.33,16547.49,16544.75,16546.58,45.33801
1672572240000,16546.68,16546.93,16544.65,16546.11,57.13821
1672572300000,16546.11,16546.59,16542.02,16545.96,90.23229
1672572360000,16545.97,16546.38,16543.66,16544.43,62.16525
1672572420000,16544.89,16546.0,16543.6,16545.47,35.02631
1672572480000,16545.77,16546.8,16545.09,16545.09,30.47235
1672572540000,16545.08,16545.94,16543.43,16544.56,63.57236
1672572600000,16544.56,16546.13,16542.14,16543.68,118.63643
1672572660000,16543.6,16546.9,16542.75,16545.9,66.60114
1672572720000,16545.9,16548.41,16545.47,16546.57,48.42821
1672572780000,16546.58,16547.66,16545.06,16546.23,71.64256
1672572840000,16545.93,16546.76,16544.8,16546.61,44.59719
1672572900000,16546.25,16549.85,16545.67,16549.57,62.81956
1672572960000,16549.57,16550.58,16546.07,16547.67,126.6535
1672573020000,16547.67,16548.69,16547.16,16547.45,29.50944
1672573080000,16547.7,16548.65,16547.26,16548.5,25.36189
1672573140000,16548.5,16550.66,16548.17,16549.41,43.3251
1672573200000,16549.41,16551.52,16548.94,16551.11,47.83289
1672573260000,16550.8,16551.5,16549.69,16550.28,58.00885
1672573320000,16550.28,16551.5,16549.65,16551.12,40.99974
1672573380000,16550.77,16552.01,16549.78,16551.1,62.93072
1672573440000,16551.1,16552.03,16549.27,16550.95,75.56012
1672573500000,16550.59,16552.36,16550.27,16551.19,77.12035
1672573560000,16551.63,16554.47,16550.95,16553.11,78.66397
1672573620000,16552.8,16553.2,16550.76,16551.39,64.33802
1672573680000,16551.39,16551.99,16547.9,16549.01,103.65455
1672573740000,16549.01,16549.92,16548.38,16549.61,47.99103
1672573800000,16549.61,16550.24,16548.2,16548.73,37.96498
1672573860000,16548.58,16549.2,16547.6,16548.55,51.26045
1672573920000,16548.94,16550.6,16547.53,16548.13,41.75931
1672573980000,16547.63,16550.4,16547.51,16549.06,46.36072
1672574040000,16549.4,16549.95,16548.49,16549.35,28.83338
1672574100000,16549.1,16550.3,16548.81,16550.13,41.7115
1672574160000,16550.13,16554.38,16549.27,16553.76,83.19411
1672574220000,16553.35,16557.0,16552.71,16556.24,187.59592
1672574280000,16556.09,16556.78,16554.94,16556.33,55.47117
1672574340000,16556.33,16556.98,16555.17,16556.66,41.49715
1672574400000,16556.66,16557.5,16554.91,16556.93,100.69993
1672574460000,16556.93,16557.39,16556.0,16556.27,44.59935
1672574520000,16556.74,16558.05,16556.0,16558.04,61.82795
1672574580000,16557.65,16558.53,16556.81,16557.38,55.51138
1672574640000,16557.38,16563.15,16557.09,16562.56,137.25965
1672574700000,16562.56,16563.16,16555.21,16556.58,100.38032
1672574760000,16556.58,16559.89,16552.84,16553.01,147.53397
1672574820000,16553.01,16555.02,16550.92,16553.08,94.95899
1672574880000,16553.45,16554.49,16551.93,16553.17,52.45309
1672574940000,16553.17,16554.04,16548.58,16551.88,76.74035
1672575000000,16551.88,16553.23,16549.72,16552.23,75.01082
1672575060000,16552.69,16554.41,16552.22,16553.54,38.78217
1672575120000,16553.29,16557.74,16553.13,16556.62,76.15952
1672575180000,16557.01,16565.48,16553.54,16565.1,192.56552
1672575240000,16565.1,16572.42,16562.75,16564.36,205.79256
1672575300000,16564.37,16565.65,16562.21,16562.94,76.80358
1672575360000,16562.94,16568.06,16561.68,16567.8,76.63173
1672575420000,16567.8,16570.06,16565.53,16565.97,78.43965
1672575480000,16565.55,16566.44,16561.46,16562.16,63.66118
1672575540000,16562.39,16562.93,16560.7,16561.28,44.6582
1672575600000,16561.59,16562.85,16560.62,16561.17,70.35032
1672575660000,16561.04,16562.16,16558.76,16559.18,81.52021
1672575720000,16559.18,16560.0,16558.02,16558.92,40.47714
1672575780000,16559.29,16559.69,16557.63,16558.39,35.48508
1672575840000,16558.39,16560.91,16558.16,16560.32,40.3335
1672575900000,16560.0,16563.0,16559.28,16561.18,59.84458
1672575960000,16560.74,16564.88,16560.46,16562.85,69.64743
1672576020000,16563.12,16563.12,16557.08,16558.48,85.75574
1672576080000,16558.11,16569.63,16558.11,16567.93,192.28388
1672576140000,16567.93,16568.85,16562.6,16564.27,87.11473
1672576200000,16564.06,16572.94,16563.85,16571.27,82.91693
1672576260000,16571.27,16571.9,16562.3,16563.84,141.97364
1672576320000,16563.83,16564.13,16559.12,16559.96,69.87921
1672576380000,16559.96,16560.82,16556.27,16558.43,77.69378
1672576440000,16558.17,16559.94,16558.17,16559.44,36.50553
1672576500000,16558.99,16559.73,16558.45,16558.54,43.4419
1672576560000,16558.54,16559.82,16557.26,16559.54,50.40178
1672576620000,16559.16,16560.0,16557.74,16558.56,27.61682
1672576680000,16558.17,16558.99,16557.4,16557.83,24.02408
1672576740000,16557.45,16559.47,16556.08,16556.25,45.1227
1672576800000,16556.25,16558.06,16555.0,16556.91,72.18137
1672576860000,16557.26,16557.46,16556.0,16556.44,23.94333
1672576920000,16556.05,16557.33,16556.02,16556.61,25.75711
1672576980000,16556.91,16557.45,16556.0,16556.62,37.48763
1672577040000,16556.88,16557.63,16555.84,16556.92,75.07629
1672577100000,16556.92,16562.46,16555.2,16559.68,121.76981
1672577160000,16559.69,16562.4,16559.51,16560.82,37.52386
1672577220000,16561.21,16561.79,16559.64,16560.18,32.03763
1672577280000,16560.43,16562.34,16559.14,16561.51,48.04427
1672577340000,16561.51,16562.28,16560.74,16561.98,27.06668
1672577400000,16561.61,16562.58,16559.24,16560.49,67.80407
1672577460000,16560.11,16560.97,16558.34,16559.01,26.9589
1672577520000,16558.86,16561.69,16558.85,16560.31,50.26282
1672577580000,16560.31,16562.99,16560.31,16562.03,45.73935
1672577640000,16562.03,16562.8,16560.13,16560.92,51.92586
1672577700000,16560.92,16562.99,16559.35,16562.36,58.55977
1672577760000,16562.57,16562.94,16560.82,16561.93,31.61141
1672577820000,16561.93,16562.16,16560.04,16561.01,40.76686
1672577880000,16561.01,16561.99,16560.0,16561.67,45.37618
1672577940000,16561.67,16561.91,16560.0,16560.93,67.73355
1672578000000,16561.29,16564.07,16560.91,16563.26,69.16967
1672578060000,16563.26,16564.19,16562.1,16562.84,37.65736
1672578120000,16562.84,16564.68,16562.05,16563.82,72.35327
1672578180000,16563.82,16566.69,16563.57,16565.81,47.78791
1672578240000,16565.81,16566.26,16564.9,16566.26,41.21274
1672578300000,16565.96,16567.26,16565.08,16565.76,39.89551
1672578360000,16565.76,16565.77,16561.58,16564.45,84.22927
1672578420000,16564.18,16565.54,16563.05,16563.54,49.56616
1672578480000,16563.53,16566.11,16561.83,16564.51,69.68029
1672578540000,16564.12,16564.75,16560.5,16561.68,91.60722
1672578600000,16561.81,16562.7,16559.2,16560.56,64.95403
1672578660000,16560.56,16561.44,16556.08,16557.0,138.93736
1672578720000,16557.0,16558.94,16556.71,16557.88,74.5324
1672578780000,16557.88,16557.88,16552.0,16552.38,148.29338
1672578840000,16552.38,16555.75,16550.36,16554.25,115.27884
1672578900000,16554.24,16555.38,16552.26,16553.16,70.89868
1672578960000,16552.93,16554.12,16549.1,16549.77,110.45589
1672579020000,16549.44,16551.32,16544.67,16545.52,203.71962
1672579080000,16545.52,16551.74,16544.32,16545.98,116.61813
1672579140000,16546.42,16549.0,16541.27,16548.47,131.53658
1672579200000,16548.55,16549.77,16546.93,16549.41,60.33289
1672579260000,16549.31,16549.86,16547.19,16547.64,44.52306
1672579320000,16548.09,16549.05,16547.64,16548.65,20.53912
1672579380000,16548.66,16549.23,16547.57,16548.71,28.61832
1672579440000,16549.0,16549.3,16547.82,16548.15,28.54416
1672579500000,16548.43,16548.59,16547.64,16548.19,21.6943
1672579560000,16548.19,16548.29,16546.78,16547.12,29.58267
1672579620000,16547.28,16547.77,16546.44,16546.85,28.16496
1672579680000,16546.85,16549.53,16546.08,16548.26,96.53322
1672579740000,16548.26,16550.97,16548.13,16550.92,50.98136
1672579800000,16550.92,16552.0,16549.15,16550.72,72.60763
1672579860000,16550.37,16551.91,16550.24,16551.1,61.10033
1672579920000,16551.1,16551.1,16548.38,16549.56,60.06503
1672579980000,16549.17,16550.28,16549.02,16549.54,26.26075
1672580040000,16549.9,16550.32,16545.79,16547.32,72.72386
1672580100000,16547.32,16547.78,16541.5,16545.98,139.68984
1672580160000,16546.29,16547.27,16539.05,16539.23,238.45505
1672580220000,16539.86,16547.33,16539.23,16545.46,141.53474
1672580280000,16545.54,16545.78,16541.16,16542.34,105.04502
1672580340000,16542.69,16543.88,16540.12,16541.64,81.13873
1672580400000,16541.64,16544.81,16540.21,16543.6,121.59767
1672580460000,16544.02,16545.5,16542.34,16545.39,69.61766
1672580520000,16545.39,16547.81,16544.44,16546.29,83.078
1672580580000,16546.33,16546.61,16542.31,16543.56,60.85297
1672580640000,16543.28,16544.5,16542.37,16542.55,78.58126
1672580700000,16542.55,16543.59,16540.24,16540.89,62.20734
1672580760000,16540.89,16546.0,16539.9,16545.26,79.61941
1672580820000,16545.25,16546.36,16544.06,16546.35,56.03907
1672580880000,16546.35,16546.58,16544.2,16545.37,60.50108
1672580940000,16545.37,16546.51,16544.35,16545.28,29.62879
1672581000000,16545.28,16546.0,16544.08,16545.51,38.74516
1672581060000,16545.51,16547.3,16543.14,16544.43,98.47847
1672581120000,16544.0,16545.6,16543.0,16544.36,48.29051
1672581180000,16544.36,16546.85,16543.89,16545.7,30.51931
1672581240000,16545.87,16548.54,16545.7,16547.81,40.51339
1672581300000,16547.39,16548.04,16546.07,16547.87,38.05804
1672581360000,16547.51,16548.22,16545.64,16547.7,44.97021
1672581420000,16547.28,16549.0,16546.78,16548.32,51.20223
1672581480000,16548.03,16549.04,16547.0,16548.79,61.10683
1672581540000,16548.79,16548.99,16546.58,16548.04,39.55528
1672581600000,16547.61,16549.69,16546.7,16548.49,95.47299
1672581660000,16548.86,16551.86,16548.41,16550.72,64.6218
1672581720000,16551.25,16551.97,16549.88,16550.66,60.6239
1672581780000,16550.4,16551.96,16550.03,16551.51,25.75469
1672581840000,16551.76,16553.73,16550.5,16552.15,90.17132
1672581900000,16552.15,16553.99,16551.68,16553.29,60.21136
1672581960000,16553.29,16553.56,16546.7,16547.57,106.78076
1672582020000,16547.25,16548.46,16547.22,16547.44,41.51228
1672582080000,16547.6,16548.44,16546.1,16546.22,51.17142
1672582140000,16546.22,16547.92,16545.34,16545.79,48.69338
1672582200000,16545.79,16553.16,16545.75,16551.49,119.93765
1672582260000,16551.91,16552.69,16550.04,16551.91,55.18847
1672582320000,16551.44,16554.0,16550.4,16553.76,39.28883
1672582380000,16553.49,16554.63,16552.72,16554.17,59.20427
1672582440000,16554.13,16554.57,16552.14,16553.11,62.8584
1672582500000,16553.56,16554.65,16553.11,16553.94,32.14273
1672582560000,16553.48,16555.02,16553.45,16554.1,46.18634
1672582620000,16554.1,16555.16,16552.59,16554.77,65.62742
1672582680000,16555.15,16555.33,16552.8,16554.41,51.95269
1672582740000,16554.05,16555.5,16553.6,16555.25,53.16052
1672582800000,16555.25,16555.55,16554.5,16554.51,38.85829
1672582860000,16554.8,16555.88,16554.32,16555.22,33.03356
1672582920000,16554.76,16555.8,16554.5,16554.9,32.9094
1672582980000,16554.9,16555.67,16554.44,16554.75,23.73112
1672583040000,16554.75,16555.27,16553.41,16553.77,32.21793
1672583100000,16554.11,16554.97,16553.13,16553.76,36.56425
1672583160000,16553.75,16555.23,16553.21,16554.53,38.40283
1672583220000,16554.19,16556.2,16554.13,16555.25,55.58264
1672583280000,16555.25,16556.42,16554.52,16555.73,31.68001
1672583340000,16555.73,16558.19,16555.33,16556.53,78.16326
1672583400000,16556.15,16558.56,16556.15,16557.55,42.84186
1672583460000,16557.55,16557.92,16556.78,16557.32,29.80018
1672583520000,16556.93,16557.79,16556.5,16557.27,36.59696
1672583580000,16556.91,16557.57,16555.6,16556.44,35.16699
1672583640000,16556.0,16558.3,16555.93,16557.22,36.9794
1672583700000,16557.22,16557.25,16553.45,16554.31,53.07886
1672583760000,16554.06,16554.8,16552.75,16552.79,24.60386
1672583820000,16552.88,16553.7,16551.67,16552.2,45.17845
1672583880000,16552.36,16552.65,16551.46,16552.15,39.54259
1672583940000,16551.79,16553.67,16551.79,16553.06,47.49882
1672584000000,16552.71,16553.25,16551.13,16551.79,53.27686
1672584060000,16551.57,16552.11,16550.0,16550.35,42.90797
1672584120000,16550.35,16551.43,16549.69,16550.23,46.19125
1672584180000,16550.23,16551.41,16549.19,16549.55,47.1274
1672584240000,16549.98,16550.96,16546.83,16548.0,119.52374
1672584300000,16547.67,16548.41,16546.76,16546.89,63.18482
1672584360000,16546.89,16547.96,16546.0,16546.92,59.58664
1672584420000,16546.62,16547.28,16545.2,16545.9,47.31568
1672584480000,16546.19,16552.18,16545.83,16550.72,106.34388
1672584540000,16550.5,16552.0,16549.2,16550.56,65.34626
1672584600000,16550.96,16551.93,16549.93,16551.0,46.93013
1672584660000,16550.68,16552.98,16549.97,16550.99,48.25941
1672584720000,16550.99,16551.54,16549.2,16551.36,69.02492
1672584780000,16550.83,16551.45,16548.53,16550.06,74.75545
1672584840000,16550.46,16550.46,16548.46,16548.46,39.29195
1672584900000,16548.62,16549.0,16546.3,16547.49,39.74578
1672584960000,16547.49,16547.5,16542.6,16543.61,114.37751
1672585020000,16543.2,16543.75,16540.85,16542.56,103.6012
1672585080000,16542.57,16543.47,16541.19,16542.19,52.57506
1672585140000,16542.6,16543.23,16542.0,16542.94,32.63254
1672585200000,16542.94,16546.15,16542.45,16544.93,61.82622
1672585260000,16545.48,16546.32,16543.85,16544.9,42.98775
1672585320000,16544.9,16545.37,16543.84,16544.59,33.77209
1672585380000,16544.97,16545.72,16544.58,16545.18,10.1522
1672585440000,16545.12,16545.98,16542.78,16544.98,86.68178
1672585500000,16544.5,16545.44,16543.24,16544.27,40.5071
1672585560000,16544.27,16546.7,16542.98,16545.37,96.11008
1672585620000,16545.8,16548.86,16545.08,16547.59,73.28314
1672585680000,16547.59,16549.29,16547.14,16548.57,53.50415
1672585740000,16548.57,16548.98,16546.74,16547.26,41.4167
1672585800000,16547.26,16548.66,16546.68,16547.67,56.28685
1672585860000,16547.67,16549.45,16547.48,16549.25,58.91375
1672585920000,16549.25,16549.25,16548.19,16548.26,23.76044
1672585980000,16548.63,16549.78,16548.25,16548.67,28.49613
1672586040000,16549.03,16549.7,16547.96,16549.57,43.75496
1672586100000,16549.57,16549.57,16548.01,16548.66,30.35593
1672586160000,16548.66,16549.66,16548.0,16548.26,48.52654
1672586220000,16548.01,16548.72,16547.61,16547.76,23.53934
1672586280000,16548.02,16549.38,16547.76,16548.05,63.3933
1672586340000,16548.36,16548.87,16547.0,16547.64,30.75857
1672586400000,16547.29,16548.08,16547.25,16547.55,21.74726
1672586460000,16547.77,16547.98,16540.45,16541.39,129.03227
1672586520000,16541.73,16541.81,16536.18,16540.75,148.70292
1672586580000,16540.35,16541.83,16538.07,16538.71,57.04259
1672586640000,16538.71,16540.02,16536.0,16539.52,108.17819
1672586700000,16539.35,16539.68,16535.02,16535.26,68.90891
1672586760000,16535.65,16537.72,16533.83,16534.31,98.2132
1672586820000,16534.6,16538.49,16533.68,16538.36,74.51356
1672586880000,16538.36,16544.0,16537.18,16542.61,81.81049
1672586940000,16542.26,16543.99,16542.0,16542.89,31.44169
